Id,SalePrice
1461,122960.92503973457
1462,165984.8632459804
1463,186381.12553869162
1464,202716.96372988253
1465,190537.54838843425
1466,173889.8433193425
1467,183977.7441749546
1468,164613.36232653918
1469,193873.74791739727
1470,121649.3086662445
1471,178317.51051415293
1472,100857.23879243595
1473,94104.53443554619
1474,145484.41346224837
1475,115620.0966253214
1476,357962.9804470373
1477,256787.85989053844
1478,303186.0978112834
1479,291677.8818174751
1480,536062.7203778467
1481,340148.6036616473
1482,196436.79320638423
1483,175504.08339223138
1484,164497.8256652376
1485,184538.046847196
1486,187381.60583908515
1487,336119.96456169203
1488,219906.30222314943
1489,194371.40025332844
1490,242353.49966124693
1491,191433.05905647605
1492,106061.43486026168
1493,163138.86991438546
1494,291428.485140722
1495,285102.4390382808
1496,238018.8520743881
1497,175551.73287561105
1498,183339.7293718267
1499,166181.67212124544
1500,155596.36031310374
1501,189950.8990536955
1502,154784.19218078148
1503,345649.8433184284
1504,246092.54168230685
1505,230844.54804294222
1506,184013.30296206992
1507,248862.40341046805
1508,193429.7950474362
1509,163054.04135291587
1510,141931.66049853613
1511,159064.48070987072
1512,173134.04451094364
1513,138343.57053665997
1514,151949.7567180588
1515,195050.57329189352
1516,146989.0442886395
1517,165081.08704873762
1518,127504.64417140167
1519,214169.92195858684
1520,126953.23788698499
1521,132476.2254154991
1522,179679.84655525017
1523,116554.09199077368
1524,119487.15384306545
1525,125045.59862990545
1526,109973.41327397677
1527,115672.64152628933
1528,133895.91903247297
1529,160296.22843069417
1530,195931.41011432203
1531,117397.65854298559
1532,92724.30143795637
1533,151127.84866689658
1534,120192.56352903091
1535,130851.02204629322
1536,105676.4533850281
1537,63134.51359805729
1538,145443.9234182878
1539,162538.2684784957
1540,72137.25786655847
1541,131476.2927335581
1542,143808.96684239752
1543,185387.86925047284
1544,87780.48437400837
1545,117010.6296488616
1546,150484.8345518639
1547,139586.655705736
1548,139867.9289178756
1549,126645.45057047624
1550,138300.17733255945
1551,97763.11998078115
1552,156706.15968627442
1553,132128.0815897059
1554,118811.1950952058
1555,163317.31925920022
1556,90858.20801545483
1557,104151.74626768722
1558,109784.41298041599
1559,49889.55275317218
1560,135159.49621840593
1561,112996.65375434187
1562,129935.8389902256
1563,124811.84347394129
1564,157845.42837814524
1565,150638.1400156249
1566,235754.3584944344
1567,84091.19812186353
1568,245391.3919389308
1569,132765.0566934111
1570,134685.42229733203
1571,97916.80927144413
1572,140996.5096180651
1573,213496.652285349
1574,130382.830983161
1575,242268.81225426603
1576,249610.81124107912
1577,178244.07432543678
1578,140317.93976821637
1579,142791.7067264838
1580,192244.97197102956
1581,157968.0971348783
1582,131157.44713883448
1583,309906.40315886686
1584,224419.11493138218
1585,142882.16297795917
1586,79958.99050654582
1587,107899.17488194944
1588,152448.3093306525
1589,102264.89922334874
1590,131896.04938223638
1591,91757.53783667833
1592,110365.40853062976
1593,130909.81026086643
1594,124236.35187214227
1595,104219.78772427441
