Id,SalePrice
1461,162325.29069741428
1462,162325.29069741428
1463,162325.29069741428
1464,162325.29069741428
1465,162325.29069741428
1466,162325.29069741428
1467,162325.29069741428
1468,162325.29069741428
1469,162325.29069741428
1470,162325.29069741428
1471,162325.29069741428
1472,162325.29069741428
1473,162325.29069741428
1474,162325.29069741428
1475,162325.29069741428
1476,162325.29069741428
1477,162325.29069741428
1478,162325.29069741428
1479,162325.29069741428
1480,162325.29069741428
1481,162325.29069741428
1482,162325.29069741428
1483,162325.29069741428
1484,162325.29069741428
1485,162325.29069741428
1486,162325.29069741428
1487,162325.29069741428
1488,162325.29069741428
1489,162325.29069741428
1490,162325.29069741428
1491,162325.29069741428
1492,162325.29069741428
1493,162325.29069741428
1494,162325.29069741428
1495,162325.29069741428
1496,162325.29069741428
1497,162325.29069741428
1498,162325.29069741428
1499,162325.29069741428
1500,162325.29069741428
1501,162325.29069741428
1502,162325.29069741428
1503,162325.29069741428
1504,162325.29069741428
1505,162325.29069741428
1506,162325.29069741428
1507,162325.29069741428
1508,162325.29069741428
1509,162325.29069741428
1510,162325.29069741428
1511,162325.29069741428
1512,162325.29069741428
1513,162325.29069741428
1514,162325.29069741428
1515,162325.29069741428
1516,162325.29069741428
1517,162325.29069741428
1518,162325.29069741428
1519,162325.29069741428
1520,162325.29069741428
1521,162325.29069741428
1522,162325.29069741428
1523,162325.29069741428
1524,162325.29069741428
1525,162325.29069741428
1526,162325.29069741428
1527,162325.29069741428
1528,162325.29069741428
1529,162325.29069741428
1530,162325.29069741428
1531,162325.29069741428
1532,162325.29069741428
1533,162325.29069741428
1534,162325.29069741428
1535,162325.29069741428
1536,162325.29069741428
1537,162325.29069741428
1538,162325.29069741428
1539,162325.29069741428
1540,162325.29069741428
1541,162325.29069741428
1542,162325.29069741428
1543,162325.29069741428
1544,162325.29069741428
1545,162325.29069741428
1546,162325.29069741428
1547,162325.29069741428
1548,162325.29069741428
1549,162325.29069741428
1550,162325.29069741428
1551,162325.29069741428
1552,162325.29069741428
1553,162325.29069741428
1554,162325.29069741428
1555,162325.29069741428
1556,162325.29069741428
1557,162325.29069741428
1558,162325.29069741428
1559,162325.29069741428
1560,162325.29069741428
1561,162325.29069741428
1562,162325.29069741428
1563,162325.29069741428
1564,162325.29069741428
1565,162325.29069741428
1566,162325.29069741428
1567,162325.29069741428
1568,162325.29069741428
1569,162325.29069741428
1570,162325.29069741428
1571,162325.29069741428
1572,162325.29069741428
1573,162325.29069741428
1574,162325.29069741428
1575,162325.29069741428
1576,162325.29069741428
1577,162325.29069741428
1578,162325.29069741428
1579,162325.29069741428
1580,162325.29069741428
1581,162325.29069741428
1582,162325.29069741428
1583,162325.29069741428
1584,162325.29069741428
1585,162325.29069741428
1586,162325.29069741428
1587,162325.29069741428
1588,162325.29069741428
1589,162325.29069741428
1590,162325.29069741428
1591,162325.29069741428
1592,162325.29069741428
1593,162325.29069741428
1594,162325.29069741428
1595,162325.29069741428
1596,162325.29069741428
1597,162325.29069741428
1598,162325.29069741428
1599,162325.29069741428
1600,162325.29069741428
1601,162325.29069741428
1602,162325.29069741428
1603,162325.29069741428
1604,162325.29069741428
1605,162325.29069741428
1606,162325.29069741428
1607,162325.29069741428
1608,162325.29069741428
1609,162325.29069741428
1610,162325.29069741428
1611,162325.29069741428
1612,162325.29069741428
1613,162325.29069741428
1614,162325.29069741428
1615,162325.29069741428
1616,162325.29069741428
1617,162325.29069741428
1618,162325.29069741428
1619,162325.29069741428
1620,162325.29069741428
1621,162325.29069741428
1622,162325.29069741428
1623,162325.29069741428
1624,162325.29069741428
1625,162325.29069741428
1626,162325.29069741428
1627,162325.29069741428
1628,162325.29069741428
1629,162325.29069741428
1630,162325.29069741428
1631,162325.29069741428
1632,162325.29069741428
1633,162325.29069741428
1634,162325.29069741428
1635,162325.29069741428
1636,162325.29069741428
1637,162325.29069741428
1638,162325.29069741428
1639,162325.29069741428
1640,162325.29069741428
1641,162325.29069741428
1642,162325.29069741428
1643,162325.29069741428
1644,162325.29069741428
1645,162325.29069741428
1646,162325.29069741428
1647,162325.29069741428
1648,162325.29069741428
1649,162325.29069741428
1650,162325.29069741428
1651,162325.29069741428
1652,162325.29069741428
1653,162325.29069741428
1654,162325.29069741428
1655,162325.29069741428
1656,162325.29069741428
1657,162325.29069741428
1658,162325.29069741428
1659,162325.29069741428
1660,162325.29069741428
1661,162325.29069741428
1662,162325.29069741428
1663,162325.29069741428
1664,162325.29069741428
1665,162325.29069741428
1666,162325.29069741428
1667,162325.29069741428
1668,162325.29069741428
1669,162325.29069741428
1670,162325.29069741428
1671,162325.29069741428
1672,162325.29069741428
1673,162325.29069741428
1674,162325.29069741428
1675,162325.29069741428
1676,162325.29069741428
1677,162325.29069741428
1678,162325.29069741428
1679,162325.29069741428
1680,162325.29069741428
1681,162325.29069741428
1682,162325.29069741428
1683,162325.29069741428
1684,162325.29069741428
1685,162325.29069741428
1686,162325.29069741428
1687,162325.29069741428
1688,162325.29069741428
1689,162325.29069741428
1690,162325.29069741428
1691,162325.29069741428
1692,162325.29069741428
1693,162325.29069741428
1694,162325.29069741428
1695,162325.29069741428
1696,162325.29069741428
1697,162325.29069741428
1698,162325.29069741428
1699,162325.29069741428
1700,162325.29069741428
1701,162325.29069741428
1702,162325.29069741428
1703,162325.29069741428
1704,162325.29069741428
1705,162325.29069741428
1706,162325.29069741428
1707,162325.29069741428
1708,162325.29069741428
1709,162325.29069741428
1710,162325.29069741428
1711,162325.29069741428
1712,162325.29069741428
1713,162325.29069741428
1714,162325.29069741428
1715,162325.29069741428
1716,162325.29069741428
1717,162325.29069741428
1718,162325.29069741428
1719,162325.29069741428
1720,162325.29069741428
1721,162325.29069741428
1722,162325.29069741428
1723,162325.29069741428
1724,162325.29069741428
1725,162325.29069741428
1726,162325.29069741428
1727,162325.29069741428
1728,162325.29069741428
1729,162325.29069741428
1730,162325.29069741428
1731,162325.29069741428
1732,162325.29069741428
1733,162325.29069741428
1734,162325.29069741428
1735,162325.29069741428
1736,162325.29069741428
1737,162325.29069741428
1738,162325.29069741428
1739,162325.29069741428
1740,162325.29069741428
1741,162325.29069741428
1742,162325.29069741428
1743,162325.29069741428
1744,162325.29069741428
1745,162325.29069741428
1746,162325.29069741428
1747,162325.29069741428
1748,162325.29069741428
1749,162325.29069741428
1750,162325.29069741428
1751,162325.29069741428
1752,162325.29069741428
1753,162325.29069741428
1754,162325.29069741428
1755,162325.29069741428
1756,162325.29069741428
1757,162325.29069741428
1758,162325.29069741428
1759,162325.29069741428
1760,162325.29069741428
1761,162325.29069741428
1762,162325.29069741428
1763,162325.29069741428
1764,162325.29069741428
