Id,SalePrice
1461,128456.87588715172
1462,152899.62288603542
1463,198169.99232764394
1464,188610.69440368772
1465,177666.7349384282
1466,176400.86161496994
1467,175153.23173300456
1468,168621.48968638343
1469,181585.68715668828
1470,131911.71306289703
1471,202229.4056616244
1472,99566.18369867309
1473,100292.9632874606
1474,152639.81253922087
1475,121433.27505191807
1476,396673.2528919828
1477,263204.6043249903
1478,298031.5459949585
1479,252774.01776571365
1480,512167.31712632807
1481,330128.54938208614
1482,204860.11939696613
1483,176996.89760441554
1484,164931.73227712116
1485,172250.6916764907
1486,195244.54172256964
1487,350135.96683481697
1488,232446.92863594962
1489,214049.33855228196
1490,198138.93870139468
1491,192471.3168097748
1492,90033.02163978238
1493,191714.25429486856
1494,291772.7462418588
1495,282055.0329071081
1496,230485.1720449592
1497,184720.06015258518
1498,157688.9923963427
1499,157329.23091627986
1500,161632.4711228529
1501,178555.00950449915
1502,146076.917427253
1503,310622.180735372
1504,235790.7440473013
1505,219537.76477494548
1506,170962.08163402372
1507,220479.39683976804
1508,191260.48837964196
1509,161825.3538710859
1510,145032.19597576873
1511,144263.16829893054
1512,166377.47131570397
1513,134640.1281325782
1514,147444.77355735705
1515,218606.72766811904
1516,153353.21364820763
1517,161871.7929885822
1518,122412.61761989114
1519,230620.56297101916
1520,134401.73146152103
1521,136703.25121779347
1522,169488.37805530571
1523,117798.28473547549
1524,123318.52660765691
1525,122839.16602323977
1526,116146.76836660715
1527,103834.01296268411
1528,130296.38348842793
1529,149122.52843269447
1530,170596.77390764005
1531,102537.91946625801
1532,101352.28446637768
1533,138707.88122287652
1534,116576.0628765339
1535,151288.48943726934
1536,112578.46509960963
1537,74672.2458439512
1538,155815.68662634416
1539,210761.35746064497
1540,90522.72093370094
1541,143261.8524672813
1542,140543.16645321067
1543,200851.49101404662
1544,80653.81384464136
1545,105724.29829361902
1546,122843.53877993516
1547,140333.4816675068
1548,138104.8446599279
1549,110171.5445752074
1550,140884.6485862516
1551,113965.3220659136
1552,140034.38664315673
1553,155467.58177712574
1554,107160.47893095385
1555,155430.12918997553
1556,85258.90960848455
1557,96070.43529688174
1558,96734.80313079036
1559,63250.58518556874
1560,130269.1728027831
1561,127713.53787032497
1562,126816.33394836092
1563,121170.79110131427
1564,147846.63102953133
1565,151894.4847614652
1566,246955.8961735092
1567,70615.29157911136
1568,230067.1749882329
1569,127089.2646594552
1570,133967.92686946032
1571,122941.93173888767
1572,149604.41530350066
1573,265074.4588305654
1574,116542.41902140285
1575,211559.11413706455
1576,256717.8953546318
1577,201524.65458176407
1578,148609.42704533957
1579,152032.62349917841
1580,194380.1252687132
1581,151228.40966917115
1582,130183.14828626727
1583,337511.7112995087
1584,223978.39889031916
1585,141220.38943009256
1586,73268.1573031142
1587,93505.7757607814
1588,147456.85510467837
1589,88248.95387098196
1590,131011.52021754012
1591,99129.2298431498
1592,118140.02692300436
1593,124580.7912789866
1594,132167.12304759817
1595,112375.69200480927
1596,264843.3301266074
1597,187664.4243859363
1598,209721.56776302418
1599,179796.3295526032
1600,160355.37459079686
1601,66560.84437555843
1602,103824.23548408053
1603,75701.1261883508
1604,262390.7281728079
1605,247787.8119904078
1606,165524.05136842557
1607,141402.91831178806
1608,210551.5610839207
1609,190583.60949417079
1610,165439.6866913698
1611,147845.19778044996
1612,168824.34530245617
1613,174594.12234379147
1614,119649.36478347429
1615,84948.53674408827
1616,71855.47283220911
1617,88085.88821411062
1618,127170.58679236812
1619,137007.15661876524
1620,159149.19465270618
1621,138211.01198303717
1622,131717.5679894135
1623,294731.5397421282
1624,211715.02203808364
1625,131487.7448512981
1626,170061.70520132285
1627,185689.55745791865
1628,272203.71159709536
1629,180645.35924974317
1630,354409.4506298041
1631,214423.97204900885
1632,242716.69928062946
1633,168764.6686460408
1634,191543.30048387556
1635,183013.28943132592
1636,160912.32889445566
1637,188327.99883142908
1638,193161.32858973485
1639,178872.7379281482
1640,263739.03446746815
1641,174449.00158767094
1642,226578.2002011083
1643,218098.4163050081
1644,216423.72187645984
1645,189289.9110330732
1646,161380.93459193694
1647,157540.0907489824
1648,133403.53157924698
1649,138310.64543568605
1650,115700.47021608685
1651,126434.54895174678
1652,96033.7574308906
1653,98429.92536838028
1654,150797.76957577027
1655,143431.1552428573
1656,142756.95550643626
1657,152399.0317701273
1658,147993.3833228291
1659,128782.36300384878
1660,161844.96662102704
1661,431501.1650608256
1662,401884.40093869367
1663,401379.63836474903
1664,368857.03004483145
1665,315475.93062449107
1666,300926.13994228665
1667,342331.39479010156
1668,345826.9172700564
1669,298572.67483843595
1670,352222.3547486713
1671,261580.95276429367
1672,470572.71555861115
1673,303708.29412723583
1674,246773.1314105038
1675,192802.25175168895
1676,191333.26888129176
1677,218811.90340692067
1678,449091.41697707906
1679,368735.8741970773
1680,361735.4389871204
1681,267872.174126259
1682,299125.75417845004
1683,183990.65195587455
1684,166462.1924442131
1685,171207.63238716105
1686,168673.6788930838
1687,163693.4066049984
1688,187563.90193117247
1689,189651.44340208409
1690,193943.39093533423
1691,176031.53202638487
1692,267876.84375234006
1693,164271.67473239603
1694,188080.08309453868
1695,164416.3335078315
1696,268000.9192405596
1697,174278.3164863131
1698,361666.6192156705
1699,328701.2802577945
