Id,SalePrice
1461,128649.61
1462,161424.17
1463,195719.67
1464,194330.34
1465,179302.81
1466,174060.75
1467,182981.4
1468,167725.77
1469,176993.8
1470,123752.625
1471,193724.33
1472,96264.64
1473,100730.47
1474,150684.72
1475,124413.52
1476,376089.56
1477,254336.14
1478,286181.25
1479,253980.81
1480,520418.12
1481,353438.9
1482,207182.62
1483,170579.7
1484,158966.84
1485,170253.53
1486,199370.45
1487,368481.7
1488,240565.81
1489,217053.47
1490,221841.22
1491,188752.23
1492,94420.81
1493,196207.64
1494,285624.5
1495,298890.6
1496,234988.86
1497,179318.2
1498,166499.56
1499,155800.14
1500,147316.3
1501,180615.03
1502,134692.28
1503,304941.8
1504,247653.17
1505,237335.42
1506,193698.84
1507,245408.12
1508,207031.92
1509,169356.06
1510,149863.55
1511,143912.1
1512,166953.05
1513,141417.7
1514,138520.39
1515,199135.78
1516,144839.55
1517,161571.88
1518,138579.72
1519,225392.53
1520,135143.02
1521,138469.94
1522,171501.31
1523,114299.76
1524,122641.766
1525,127101.2
1526,115676.984
1527,103261.82
1528,127895.32
1529,149463.9
1530,172359.19
1531,104324.11
1532,102160.35
1533,144336.66
1534,121488.03
1535,146303.06
1536,108586.21
1537,78206.57
1538,149650.75
1539,189394.88
1540,91747.72
1541,139018.11
1542,136466.23
1543,231918.05
1544,77732.09
1545,110498.87
1546,127836.42
1547,128286.836
1548,134173.7
1549,112834.4
1550,146300.55
1551,113266.836
1552,142039.31
1553,150733.02
1554,118752.11
1555,166963.72
1556,85914.25
1557,107391.99
1558,93607.52
1559,90865.2
1560,126087.805
1561,136186.33
1562,119022.74
1563,119639.67
1564,142873.61
1565,146379.67
1566,235678.08
1567,76753.18
1568,223137.86
1569,133185.3
1570,130855.0
1571,115189.52
1572,146690.47
1573,245053.34
1574,111079.766
1575,225616.4
1576,230520.25
1577,195431.52
1578,147727.81
1579,151422.14
1580,196088.3
1581,146969.97
1582,127663.91
1583,333838.1
1584,216559.52
1585,140589.5
1586,76460.586
1587,98512.63
1588,154622.94
1589,95488.0
1590,131928.36
1591,93925.96
1592,117833.37
1593,127886.54
1594,128906.164
1595,99069.625
1596,243283.86
1597,189401.02
1598,220323.6
1599,183131.02
1600,175815.66
1601,63189.176
1602,115423.195
1603,91777.2
1604,256441.94
1605,248276.53
1606,175368.39
1607,150458.7
1608,214341.28
1609,181726.5
1610,158433.94
1611,147113.7
1612,171217.45
1613,165614.0
1614,118256.2
1615,82554.64
1616,71044.35
1617,87085.05
1618,126347.69
1619,124246.695
1620,183689.17
1621,137186.0
1622,142820.2
1623,280097.6
1624,205080.39
1625,125844.18
1626,165858.83
1627,192294.14
1628,277673.34
1629,192799.47
1630,342361.94
1631,228137.48
1632,241784.12
1633,165559.83
1634,181044.95
1635,179673.73
1636,151817.03
1637,186334.14
1638,194447.88
1639,180844.44
1640,257098.94
1641,183348.4
1642,227957.19
1643,232699.0
1644,224270.28
1645,203458.83
1646,162833.97
1647,148869.4
1648,131950.62
1649,135965.19
1650,111188.72
1651,119342.13
1652,97426.414
1653,92984.0
1654,151013.02
1655,147316.3
1656,143941.47
1657,152802.0
1658,141606.78
1659,128174.695
1660,153177.55
1661,444813.84
1662,410589.9
1663,378614.78
1664,223760.53
1665,302873.03
1666,337156.34
1667,372824.53
1668,320538.7
1669,300419.5
1670,345067.84
1671,255164.61
1672,459017.78
1673,288451.94
1674,252745.62
1675,191375.38
1676,193043.25
