Id,SalePrice
1461,132152.38
1462,159767.5
1463,182368.53
1464,189222.28
1465,192062.3
1466,176574.5
1467,169714.84
1468,164676.12
1469,183118.8
1470,127147.03
1471,201712.11
1472,91955.32
1473,89305.68
1474,148635.48
1475,121856.91
1476,365694.34
1477,264284.7
1478,280294.0
1479,278990.44
1480,445006.06
1481,332459.22
1482,208873.3
1483,168966.14
1484,165130.77
1485,174217.19
1486,198723.16
1487,316884.66
1488,240455.25
1489,195760.75
1490,217341.39
1491,195775.12
1492,93654.85
1493,187416.81
1494,311872.75
1495,296193.5
1496,237235.84
1497,181785.61
1498,157801.06
1499,153064.81
1500,142790.52
1501,170229.98
1502,142422.38
1503,299349.6
1504,238955.86
1505,220510.25
1506,179297.67
1507,242774.2
1508,202972.97
1509,164038.95
1510,147296.9
1511,146744.06
1512,167067.88
1513,136839.48
1514,162220.64
1515,193528.23
1516,152167.81
1517,156297.66
1518,129068.54
1519,223211.94
1520,134733.27
1521,139203.05
1522,175293.14
1523,112278.37
1524,124451.62
1525,125374.37
1526,112725.336
1527,105647.61
1528,140221.94
1529,151547.69
1530,169386.75
1531,99495.8
1532,90730.12
1533,136451.02
1534,117181.266
1535,152757.7
1536,107268.76
1537,61902.133
1538,165994.77
1539,211514.47
1540,88843.73
1541,147603.88
1542,143107.34
1543,204953.3
1544,75418.67
1545,103974.984
1546,127044.125
1547,127132.84
1548,133161.42
1549,107788.055
1550,136227.38
1551,115157.12
1552,140987.6
1553,143821.27
1554,118090.984
1555,164596.98
1556,85061.88
1557,106009.836
1558,94974.87
1559,84626.89
1560,141224.03
1561,118595.36
1562,128898.3
1563,123291.32
1564,156910.42
1565,147127.31
1566,242917.8
1567,74786.24
1568,236550.19
1569,129265.13
1570,139122.77
1571,128820.5
1572,146208.08
1573,240257.67
1574,107620.12
1575,221069.1
1576,216426.77
1577,190308.67
1578,148717.44
1579,142229.5
1580,195760.19
1581,145865.47
1582,128987.695
1583,328706.62
1584,232614.9
1585,141493.52
1586,69992.89
1587,96079.01
1588,146087.52
1589,89970.41
1590,138714.05
1591,93797.59
1592,115224.35
1593,124647.836
1594,132523.67
1595,102417.3
1596,228337.52
1597,186153.16
1598,200292.27
1599,182385.92
1600,180909.3
1601,59506.58
1602,115001.72
1603,91376.08
1604,282998.25
1605,252559.38
1606,165318.9
1607,172994.84
1608,214157.19
1609,185101.78
1610,150107.42
1611,138223.2
1612,162130.94
1613,156570.06
1614,121824.61
1615,84985.83
1616,74900.945
1617,87911.984
1618,128769.66
1619,141693.23
1620,160777.81
1621,141869.95
1622,137835.67
1623,284554.34
1624,204325.47
1625,131087.94
1626,162833.5
1627,191935.77
1628,276788.97
