"Id","SalePrice"
1461,125411.907989579
1462,156268.885831278
1463,177069.789447972
1464,191342.537431024
1465,185674.963060096
1466,183626.174328116
1467,178511.93829577
1468,170825.399028341
1469,181845.356061787
1470,115205.441974948
1471,201983.510962831
1472,95029.0405065448
1473,99176.7909065205
1474,148390.514860833
1475,125852.662359352
1476,346465.672519201
1477,246333.064585807
1478,284519.809057437
1479,255466.197641741
1480,458817.47037571
1481,317166.370403722
1482,204706.109273781
1483,169280.118492932
1484,174973.249700009
1485,181337.0107323
1486,186836.341951326
1487,290779.079766355
1488,224814.271646632
1489,203355.256022028
1490,216338.503054776
1491,188092.089479305
1492,105461.58862631
1493,187059.784139624
1494,306010.955278112
1495,281625.889370807
1496,229968.46523413
1497,173039.915910863
1498,156157.381777124
1499,157067.313596299
1500,154157.61974149
1501,171055.152814356
1502,154044.926390971
1503,286715.74722163
1504,228377.752105699
1505,217799.021150035
1506,177823.887302927
1507,240794.728035366
1508,192828.899247899
1509,161726.087701933
1510,146053.773705875
1511,141695.802001672
1512,162440.696697564
1513,139995.980066455
1514,163684.747837175
1515,201463.233268645
1516,161101.443381762
1517,158470.187109961
1518,130006.750402348
1519,221677.982005457
1520,134595.437659837
1521,138678.615133425
1522,169838.872395085
1523,115751.428727928
1524,125547.630681285
1525,127476.801811113
1526,126058.843994687
1527,98705.8979729098
1528,134524.703824887
1529,140652.312491612
1530,170306.265671878
1531,125702.208460695
1532,104792.193977015
1533,144031.415705527
1534,126451.137666924
1535,159364.040142601
1536,123116.470347978
1537,87932.9504602159
1538,162449.976523969
1539,206122.042131235
1540,106785.627724709
1541,152666.270402565
1542,139880.060188219
1543,215962.218303031
1544,85983.5382956171
1545,103228.718826525
1546,127903.931272757
1547,139739.992680331
1548,128856.863195646
1549,106892.733810336
1550,138849.031494731
1551,119904.847701567
1552,136484.975440781
1553,145904.333679177
1554,115339.94780403
1555,166524.017417527
1556,85156.1479200456
1557,104188.551393236
1558,91950.648747991
1559,94601.0188760412
1560,149690.811606003
1561,125386.365535583
1562,128622.218262117
1563,122242.08953574
1564,158764.062874416
1565,152130.903375209
1566,236661.597856673
1567,73295.2144320042
1568,217212.620325964
1569,132558.126892306
1570,143758.52199164
1571,134861.878293691
1572,148193.906770928
1573,243584.704089772
1574,125427.7387359
1575,218952.308403854
1576,230891.530243093
1577,197208.294268853
1578,149223.437629561
1579,149702.606239216
1580,193773.205891948
1581,138959.949768121
1582,132290.079046207
1583,355169.193651675
1584,243766.569302134
1585,141309.42219216
1586,80671.9436719429
1587,105670.447718482
1588,138868.875721834
1589,111574.028128002
1590,139463.853321583
1591,102826.985558636
1592,143486.66978875
1593,120705.654229581
1594,114925.813300044
1595,114724.164621654
1596,222345.542324742
1597,176337.565974284
1598,192666.863573035
1599,171497.837417072
1600,182710.760234825
1601,65915.0737701868
1602,104408.341097714
1603,102139.886021876
1604,263005.399166662
1605,246094.585025668
1606,166073.255720026
1607,160784.133758111
1608,224618.809073249
1609,186114.810576359
1610,155511.805438569
1611,149787.017326631
1612,163885.402827359
1613,180027.543762692
1614,127413.699005708
1615,87528.1352275892
1616,78680.4841303426
1617,90352.7790570626
1618,125258.599870569
1619,137533.503994767
1620,170390.800941046
1621,142014.583142267
1622,134076.425016556
1623,290956.593820648
1624,204187.068009052
1625,122800.112225645
1626,166448.81383779
1627,194416.752018928
1628,261381.628030245
1629,180342.354230332
1630,336001.637710454
1631,215666.416581497
1632,236944.537910499
1633,168838.95880889
1634,185733.176978226
1635,179989.521320623
1636,162074.675716373
1637,183482.835195218
1638,204312.598506506
1639,184247.538643892
1640,252023.379153041
1641,182902.196884379
1642,217140.033957778
1643,224612.69431626
1644,217205.129912228
1645,196735.045584894
1646,154462.329062173
1647,150481.267417823
1648,138132.480666469
1649,140914.125520369
1650,127656.380735639
1651,126037.696510023
1652,94628.9060580778
1653,97180.8316937133
1654,152900.42158525
1655,141030.17378427
1656,146569.77470259
1657,153510.113889394
1658,142810.272286913
1659,129540.007829986
1660,151905.958086133
1661,464178.647139137
1662,363469.849350577
1663,373430.730571439
1664,442536.750118072
1665,318202.267946728
1666,331623.872082385
1667,339185.499329171
1668,333159.345888264
1669,276589.060392658
1670,352930.232254848
1671,260285.354102132
1672,438093.244615057
1673,326533.426528488
1674,239127.620837053
1675,190821.722883234
1676,193146.500880946
1677,210320.58823898
1678,409770.745925033
1679,363786.835605461
1680,290288.30454133
1681,236776.554889263
1682,312389.410552609
1683,186588.638045703
1684,171405.155970013
1685,169234.063876604
1686,175846.743946928
1687,168808.402142693
1688,183065.125056551
1689,180605.768229163
1690,187480.030534126
1691,178248.891425962
1692,249129.522392331
1693,169240.735472428
1694,183703.556822464
1695,168626.736855229
1696,280108.103517068
1697,170358.38687283
1698,391724.029976616
1699,312177.508575735
1700,256538.121487816
1701,260140.326110468
1702,251265.52160818
1703,254339.316104621
1704,313186.288706779
1705,228290.621405301
1706,421119.080507012
1707,222346.910362419
1708,216336.712342363
1709,276643.469644241
1710,220707.96277567
1711,252216.953965082
1712,251257.07152808
1713,267476.071457711
1714,218925.116920459
1715,206617.301969149
1716,192134.868488993
1717,168034.257488289
1718,126175.708956521
1719,198578.731362216
1720,233174.135517541
1721,172211.228705016
1722,118822.174957172
1723,168157.035428585
1724,212417.398452093
1725,225504.284690553
1726,188898.170313776
1727,160767.077174905
1728,180653.021538707
1729,159097.290458352
1730,167046.627673815
1731,119218.201441398
1732,129175.21362291
1733,116540.043024542
1734,129322.588533224
1735,130189.712414493
1736,119756.521914929
1737,308335.73118014
1738,212711.915033443
1739,275722.994132644
1740,205926.296044792
1741,178190.433578055
1742,167445.801993217
1743,167726.347350778
1744,290448.886415957
1745,207340.521209527
1746,204042.608874828
1747,206565.831618498
1748,222818.474060129
1749,150641.587940081
1750,146774.653824705
1751,234866.272235123
1752,118456.988598725
1753,143385.180627169
1754,193547.045674244
1755,161441.989334632
1756,129687.125663998
1757,114108.394146074
1758,138318.66253024
1759,177939.49300357
1760,166129.448050366
1761,160293.403980675
1762,176880.821663423
1763,164647.487078301
1764,115964.37226873
1765,166742.820077288
1766,173145.108276957
1767,237982.095685874
1768,139502.7750544
1769,167473.105636097
1770,144690.65864184
1771,133666.92172252
1772,138677.485922353
1773,139800.977576239
1774,125970.521107039
1775,131306.540340091
1776,116370.99944292
1777,117531.554638657
1778,128016.739135506
1779,107769.42537224
1780,184438.352423155
1781,129406.048681549
1782,88608.7663461083
1783,135322.2180446
1784,92256.0814965499
1785,113238.581387482
1786,131638.628983379
1787,161502.212503154
1788,62607.1684137876
1789,100349.462893506
1790,76386.1668126207
1791,195770.226665866
1792,158196.404347354
1793,134131.464105995
1794,146374.766796052
1795,140714.214124392
1796,122649.012295699
1797,125055.724795077
1798,130496.643232261
1799,103453.147243906
1800,118988.267791892
1801,131437.254243188
1802,143450.992116972
1803,152999.465364598
1804,144762.465430816
1805,134684.990788831
1806,121723.44423888
1807,133266.190802514
1808,122203.565961792
1809,121836.134584454
1810,151141.566703688
1811,97420.9374904928
1812,104404.546250227
1813,127729.451155097
1814,93874.7497127425
1815,59748.1171077629
1816,97791.5740310529
1817,100617.90730381
1818,148869.982353304
1819,126054.428618494
1820,72253.7789229415
1821,117791.33660952
1822,157494.248495421
1823,61649.3611422252
1824,134944.083594582
1825,137326.904354236
1826,93634.4477976196
1827,104748.026824819
1828,143472.881521613
1829,109127.574277845
1830,143872.824930142
1831,167648.24316635
1832,107191.090706632
1833,134446.350048782
1834,127759.296798778
1835,153922.292800467
1836,124536.636662364
1837,94981.2753792568
1838,132251.457060823
1839,81926.2518998403
1840,159995.223334382
1841,146286.363603026
1842,81738.3595584639
1843,144512.322506161
1844,133460.235563324
1845,138795.232575216
1846,151661.526994568
1847,146210.403921964
1848,61294.8809171044
1849,102247.468289112
1850,127486.387593694
1851,159974.184883269
1852,126330.102498077
1853,127108.752106619
1854,171156.841132538
1855,150692.658241205
1856,221639.551370089
1857,161945.809718095
1858,126632.2659585
1859,117467.832036289
1860,150386.944363972
1861,118559.350424352
1862,299230.108778986
1863,295501.842245437
1864,295501.842245437
1865,310726.232182997
1866,352101.845994842
1867,238797.194594677
1868,298143.332552786
1869,216230.697419811
1870,244575.108431797
1871,232854.219911171
1872,171186.946353091
1873,236511.636985606
1874,144188.805223844
1875,222409.02222274
1876,207864.203982353
1877,206656.345068471
1878,211407.859815164
1879,125827.241467369
1880,141744.313567394
1881,244076.748670719
1882,253750.267485028
1883,194459.049953265
1884,210558.701876719
1885,265501.202533504
1886,301126.669502317
1887,200521.837950486
1888,288304.310399745
1889,168485.839477163
1890,133878.335298034
1891,146160.250983295
1892,111943.294093117
1893,121128.556908083
1894,122261.647423617
1895,143858.019672503
1896,127348.968954856
1897,112332.944683465
1898,111448.193581592
1899,137508.695664853
1900,135886.344509092
1901,161986.161738414
1902,134295.245695554
1903,203597.260536156
1904,137300.613974781
1905,190005.984957123
1906,165558.583914176
1907,196036.869595814
1908,115729.207598774
1909,137801.136358947
1910,125288.50784388
1911,198051.051368985
1912,297957.436657347
1913,149834.428363153
1914,68882.0056427467
1915,268216.090773399
1916,73464.3750366938
1917,248760.509485217
1918,138072.410205682
1919,163180.041014111
1920,165818.208938857
1921,408101.71028312
1922,313992.765642343
1923,196447.754881529
1924,224452.810452086
1925,217732.014551707
1926,402312.970926801
1927,132891.812176059
1928,162469.888172791
1929,128652.434097128
1930,134910.64906833
1931,149714.297369931
1932,143599.033080366
1933,167914.861737211
1934,184938.68127508
1935,173918.427698298
1936,186036.698445295
1937,186819.616787849
1938,171901.260735405
1939,242505.361170884
1940,188699.775218206
1941,176771.174902753
1942,192676.077427302
1943,191225.338870565
1944,316657.337057185
1945,368390.849512802
1946,153948.675042229
1947,294020.428460345
1948,174454.958995309
1949,237165.914223854
1950,167171.554103276
1951,251153.093394439
1952,212286.793535888
1953,161711.003778448
1954,197375.317095957
1955,135763.586924721
1956,281118.042543475
1957,161527.53289915
1958,309742.092846862
1959,140260.821273494
1960,114025.116256329
1961,124174.591646275
1962,95184.3303723906
1963,101771.284407942
1964,108688.705600555
1965,146405.694044327
1966,138891.558451137
1967,277275.05804751
1968,403771.198336172
1969,395606.955094949
1970,434374.79394402
1971,435453.046578864
1972,349185.867001806
1973,274932.212839513
1974,289373.643813989
1975,408296.192208745
1976,281168.175056694
1977,385168.673919595
1978,353023.338299222
1979,333732.074141525
1980,195219.050559434
1981,338321.487585959
1982,230865.444254137
1983,208236.5186649
1984,163614.04270518
1985,221888.3252945
1986,220796.764562834
1987,183943.341159109
1988,174636.695269825
1989,184273.77152857
1990,219631.865365885
1991,216076.672732753
1992,208235.98784477
1993,169360.361147609
1994,242583.382033117
1995,185146.71547694
1996,249748.721049161
1997,297378.783988811
1998,353026.91451863
1999,252476.793681663
2000,300789.449817683
2001,273841.052634239
2002,239566.985428262
2003,249409.085511398
2004,267739.439528872
2005,221491.991142958
2006,226774.244640445
2007,250629.151366209
2008,199702.909967829
2009,190024.541622009
2010,191597.808212544
2011,131390.314300022
2012,184295.474467314
2013,183996.11171426
2014,184553.192535865
2015,194196.472968975
2016,197716.349530683
2017,199572.90765934
2018,125176.274769302
2019,132812.917078413
2020,123060.700430205
2021,108338.58774376
2022,185636.505765173
2023,147287.518830247
2024,228378.894937223
2025,340143.902465315
2026,173748.374952608
2027,152939.093691541
2028,156711.956360463
2029,168531.951069478
2030,263411.274280234
2031,231713.663895204
2032,247891.05856298
2033,259793.512256998
2034,161712.558521136
2035,215452.673129266
2036,183314.925332867
2037,187957.642763487
2038,240895.128319394
2039,200066.814523633
2040,281248.091935708
2041,272941.904788086
2042,194892.510190313
2043,163839.06802437
2044,175922.447059784
2045,226836.816626136
2046,137606.701043321
2047,147451.623134015
2048,141760.289460836
2049,128303.240289371
2050,173526.180250443
2051,105876.470536173
2052,136811.255141504
2053,146960.075377845
2054,79048.4897472281
2055,152130.766919894
2056,137946.810359466
2057,117808.006649897
2058,230732.21046893
2059,132388.75735213
2060,165568.00765668
2061,178183.124937513
2062,134561.711142458
2063,114755.077206746
2064,135226.955816713
2065,122424.343312485
2066,179794.348236146
2067,123134.053241664
2068,134110.488074475
2069,86765.2218341347
2070,111602.821493463
2071,82972.227120887
2072,127357.234320723
2073,144923.449845882
2074,179593.720460468
2075,146407.190362262
2076,126628.417800081
2077,145808.861549414
2078,127692.865679281
2079,131629.100181129
2080,123693.152876339
2081,123988.145364884
2082,126727.682253745
2083,141771.904739116
2084,115581.169379911
2085,134904.522967122
2086,138357.539867395
2087,123118.761225353
2088,114550.046851769
2089,68781.3495095454
2090,134154.031117258
2091,121314.987435062
2092,129664.884112571
2093,140479.579534513
2094,120226.511678276
2095,150749.125245894
2096,85861.016943662
2097,94988.9425680405
2098,151135.183541649
2099,65379.2876398979
2100,105135.535784191
2101,135772.926030891
2102,127203.317689731
2103,102597.605316975
2104,134728.479199234
2105,122292.94779922
2106,80277.9105173922
2107,218558.33717879
2108,127917.182359053
2109,117258.131670559
2110,129337.72255917
2111,156004.600746266
2112,144361.042310748
2113,123486.304306647
2114,116721.172979972
2115,163535.848006066
2116,112494.072066369
2117,154062.349600853
2118,121595.037889321
2119,102903.161081899
2120,115396.817091473
2121,108251.151225178
2122,89924.758639564
2123,96603.5899152969
2124,171134.412624999
2125,131416.209039787
2126,145775.347869727
2127,157892.499465665
2128,134437.994819878
2129,99438.758752893
2130,147404.560563752
2131,158963.152857533
2132,122580.699322578
2133,127004.173962687
2134,124036.598198786
2135,105517.252355551
2136,78613.9902500938
2137,128113.430794766
2138,139051.16202483
2139,148085.899029189
2140,142183.574452994
2141,140246.188600989
2142,134974.942745085
2143,131634.061204777
2144,113368.887546499
2145,137018.132134879
2146,154487.244512002
2147,152702.783351171
2148,139640.991010261
2149,136759.164889824
2150,243639.41095494
2151,103478.955849035
2152,166515.374639647
2153,164709.371483175
2154,115167.723240696
2155,130142.343141681
2156,234833.713695548
2157,237929.489444143
2158,231930.220375569
2159,193644.817235775
2160,174312.681562604
2161,234974.02689505
2162,408923.454384262
2163,373331.309075378
2164,239040.669082184
2165,168896.112471725
2166,149147.740118005
2167,214410.260225689
2168,206499.526851927
2169,195124.077266692
2170,217726.082580225
2171,144293.745286323
2172,141401.035876873
2173,155543.865358366
2174,228421.274737928
2175,282581.672508785
2176,326639.689706159
2177,252996.697639263
2178,208982.679780951
2179,140688.788603057
2180,232517.953405361
2181,194493.433890396
2182,208264.734971008
2183,203197.267331532
2184,141818.276439881
2185,128425.372243038
2186,162473.795567592
